eye1,eye2,nose,mouth,head,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8134469985961914, 0.37166136503219604, 0.12631841003894806, 0.28724026679992676)",frame_9_14_png_jpg.rf.5fe581b2a05d5d859f8d631c77faab12.jpg,1
"(0.6433022618293762, 0.8632394671440125)","(-1, -1)","(0.6941936612129211, 0.8266454935073853)","(0.6790997385978699, 0.7792254090309143)","(0.517575740814209, 0.8653750419616699, 0.40422916412353516, 0.2634607255458832)",baby36_jpg.rf.5edcc634c9a16ca1fd78cbf9f60c99ce.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8587230443954468, 0.7203711271286011, 0.2753294110298157, 0.40623608231544495)",1990_png_jpg.rf.951a5a8c93514d70abc6c120ef7cd43f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.49057620763778687, 0.7857369780540466, 0.28733929991722107, 0.24808835983276367)",Sideways_53_jpg.rf.a9d5cbcadbda4e6da19eaee9f37e8da5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6578424572944641, 0.8969693183898926, 0.2874870300292969, 0.20375041663646698)",baby17_jpg.rf.5ea308737f193854a2822843d389ef46.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_910_png_jpg.rf.b84a96922ce07e98fb68c44c92509a13.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5226304531097412, 0.3474847972393036, 0.3465626835823059, 0.27447885274887085)",frame_25_8_png_jpg.rf.fc474249499a19d258a67683638cccab.jpg,1
"(0.38199979066848755, 0.871312141418457)","(-1, -1)","(0.32224899530410767, 0.8534156084060669)","(0.3246726393699646, 0.8089570999145508)","(0.45364469289779663, 0.879637598991394, 0.35773390531539917, 0.23983459174633026)",37_jpg.rf.6a7a0bec079092ee0ed7d0435f552ed7.jpg,1
"(0.5545926094055176, 0.12964896857738495)","(-1, -1)","(-1, -1)","(-1, -1)","(0.45366397500038147, 0.13419313728809357, 0.29511672258377075, 0.19637517631053925)",Prone_40_jpg.rf.157c98ca6cac66681ad9c4ea9c07cd4b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8108984231948853, 0.35692164301872253, 0.37820330262184143, 0.6118279099464417)",20_JPG_jpg.rf.38d658f5005e6309a254b7a9278ffbb4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8132097125053406, 0.737411379814148, 0.3726955056190491, 0.3332432806491852)",51_jpg.rf.3c2f3fdaaed8de587c8d26d8a79c8654.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1303098201751709, 0.47541290521621704, 0.2580484449863434, 0.2916594445705414)",Miku_04_JPG_jpg.rf.261555efc2d183c086157dee526ba54a.jpg,1
"(0.23587021231651306, 0.35467854142189026)","(-1, -1)","(0.2639392912387848, 0.407808780670166)","(-1, -1)","(0.20277824997901917, 0.2178974151611328, 0.33374136686325073, 0.4327636659145355)",Sideways_19_jpg.rf.d33074381846170ca814b045207ae2fd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",72F7CD2F-B398-4C9B-8426-B7B616E5396E_JPG_jpg.rf.dbbbd5dd783a7476c4cbbf60e0dfaf64.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8568935394287109, 0.3985544741153717, 0.28621286153793335, 0.6040762662887573)",Miku_13_JPG_jpg.rf.13fc75b70cade2e6d3169a98d240fa3d.jpg,1
"(0.8128147125244141, 0.5564066171646118)","(0.8493324518203735, 0.46729788184165955)","(0.8004447817802429, 0.49427205324172974)","(0.7665814757347107, 0.4807789921760559)","(0.853090763092041, 0.5566199421882629, 0.2885986268520355, 0.3065420091152191)",baby9_jpg.rf.cae18d1a7e031b3f3083fdfe15582d1b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.37701883912086487, 0.18568117916584015, 0.4556894302368164, 0.24805927276611328)",868_png_jpg.rf.b1ad190278a8aceb18a09f5fd4d285f1.jpg,2
"(0.45861321687698364, 0.7627922892570496)","(-1, -1)","(-1, -1)","(-1, -1)","(0.49732980132102966, 0.7708950042724609, 0.1908309906721115, 0.1864299774169922)",37_jpg.rf.1253508b92e9123b34d037e8f9191ce1.jpg,1
"(0.8254299163818359, 0.43212246894836426)","(0.846034049987793, 0.638279139995575)","(0.8046934008598328, 0.562731146812439)","(0.7601153254508972, 0.59242182970047)","(0.845507025718689, 0.4243665635585785, 0.30641117691993713, 0.6048139333724976)",baby45_jpg.rf.94288323bbc6d311183e86444897f0d7.jpg,2
"(0.5784016847610474, 0.7713395357131958)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6207612752914429, 0.7386647462844849, 0.23179006576538086, 0.23314246535301208)",baby4_jpg.rf.e5fe47119540cc604c20515dae6b3f7c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6675381064414978, 0.6882141828536987, 0.6378260850906372, 0.385066419839859)",57_jpg.rf.830354422b385ee9183e053068387baf.jpg,2
"(0.5996681451797485, 0.2666919231414795)","(0.5265272259712219, 0.27645206451416016)","(0.5719515085220337, 0.28343814611434937)","(0.5723113417625427, 0.3172661364078522)","(0.5612226724624634, 0.2623165249824524, 0.19686146080493927, 0.18741244077682495)",72_jpg.rf.ce65ad1a93cbfe977f6105c493b2998d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.7e2ab084d62dd8d87c0d6350413ea330.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.17481552064418793, 0.5089194178581238, 0.22481682896614075, 0.28522253036499023)",Prone_68_jpg.rf.e2c0b3ba6e811a45a504e0212b21689d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",A4EBA06B-9F62-4AED-A33B-B71FCCE63F31_JPG_jpg.rf.ee8481dd36e879eb4c48b7a6c64693c2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",youtube-1_jpg.rf.a1516a1d02e2f19ce29301d0ef3a8a51.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.700098991394043, 0.14742568135261536, 0.42658156156539917, 0.27533790469169617)",1962_png_jpg.rf.45522b8c2589b8cc19a342edeab184ac.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12872043251991272, 0.6799041032791138, 0.23253865540027618, 0.5089384317398071)",baby10_jpg.rf.e36d362251a2562ead94a3254401090a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3382866084575653, 0.7972205877304077, 0.6765732169151306, 0.3896358609199524)",82_jpg.rf.0ab2873e1b7bdfdf43d0b08e0a2b1683.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.39984458684921265, 0.2072683870792389, 0.4792996346950531, 0.33755749464035034)",Nanit_37_JPG_jpg.rf.70169b089bffe55f5157f1b6149986a9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.30504411458969116, 0.3886583149433136, 0.14389562606811523, 0.27961650490760803)",Cubo_05_JPG_jpg.rf.b970a56e6ef859fe0aa8d9cf2d336833.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_0_png_jpg.rf.a203635329f25f0feb0c03892bfc77e3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_22_png_jpg.rf.cbfb8e30285f7d851f6450bd5fda48c8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.841144859790802, 0.7906390428543091, 0.21245403587818146, 0.3312456011772156)",baby18_jpg.rf.c625e25ee0154b78f02786c51f2e13a6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7372852563858032, 0.8416401147842407, 0.34075823426246643, 0.31478577852249146)",53_JPG_jpg.rf.587f3d83c88b8a12fbe76aedbc34e4a1.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.40834587812423706, 0.24693278968334198, 0.6301868557929993, 0.30515068769454956)",Nanit_19_JPG_jpg.rf.9434373d03e0200eba2ee918c9c78af7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_30_JPG_jpg.rf.ac9bce5ac6aaf2cd7dcd2bd90073ee3d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8093937635421753, 0.6361095309257507, 0.2686227858066559, 0.2775089144706726)",53_JPG_jpg.rf.f3628713e0fe12d9f31d2dad00241463.jpg,2
"(0.8114187121391296, 0.762336254119873)","(0.813298225402832, 0.5981591939926147)","(0.7829334735870361, 0.6744452714920044)","(0.7242847084999084, 0.678033709526062)","(0.8225879669189453, 0.6936963796615601, 0.3477752208709717, 0.45790958404541016)",baby8_jpg.rf.aa0f5ac49e2bdcf6e9231ee77f6d3e76.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7007349133491516, 0.14693982899188995, 0.4292009472846985, 0.26848626136779785)",1962_png_jpg.rf.dbf7b719572b86bfcdc1c38d1c5f3a58.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.9036345481872559, 0.44773969054222107, 0.19219093024730682, 0.3658439517021179)",24_JPG_jpg.rf.a6da893eca66a3ff879601b1d5a37737.jpg,1
"(0.34600961208343506, 0.13691779971122742)","(-1, -1)","(0.26871708035469055, 0.15340152382850647)","(0.2602938711643219, 0.19555355608463287)","(0.5030235052108765, 0.1322993040084839, 0.5650038719177246, 0.2500886917114258)",86_jpg.rf.cfff7230351701df85ba3e25bb4969c7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_09_JPG_jpg.rf.5144eaa348718f0bfefadcbe5787f05a.jpg,1
"(0.8268450498580933, 0.6950892210006714)","(-1, -1)","(-1, -1)","(-1, -1)","(0.838465690612793, 0.8137211799621582, 0.32024654746055603, 0.3700338304042816)",baby29_jpg.rf.935d586f4c26e802fadcef8b812c1ea9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_6_8_png_jpg.rf.6d1ac113c533eb21587fc1fab4bab7c7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7467997074127197, 0.48425301909446716, 0.2811175286769867, 0.4033389985561371)",20_JPG_jpg.rf.2266b258f0fc290b004bede0b156d714.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14514656364917755, 0.44015589356422424, 0.2643217146396637, 0.36887362599372864)",277_png_jpg.rf.2f90713da26d337c1638d2f0a26f1346.jpg,2
"(0.04121380299329758, 0.41507452726364136)","(0.05555687099695206, 0.5177875757217407)","(0.08244554698467255, 0.44559890031814575)","(0.13653743267059326, 0.4407779574394226)","(0.09780076146125793, 0.5096532702445984, 0.19560152292251587, 0.2827144265174866)",14_JPG_jpg.rf.adc55b11bba86f9471d6e386589fb56c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_56_png_jpg.rf.c9ff14d2c4d77d2a690fd59ec8afa46b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6408576965332031, 0.19207856059074402, 0.6338279843330383, 0.3798884153366089)",20_JPG_jpg.rf.daa1c366a932350996d2cd81a2757ae8.jpg,2
"(0.4566035270690918, 0.9040902853012085)","(0.4538643956184387, 0.9061378240585327)","(0.5153428316116333, 0.906520664691925)","(-1, -1)","(0.3816455900669098, 0.8465919494628906, 0.4121924340724945, 0.3014196455478668)",6_jpg.rf.bf86b668d67598d0992a287a29044ae1.jpg,2
"(0.18112972378730774, 0.5124577283859253)","(0.18100479245185852, 0.39980921149253845)","(0.20158056914806366, 0.4485413134098053)","(0.23630814254283905, 0.4454740583896637)","(0.7550709843635559, 0.9445306062698364, 0.3091699481010437, 0.11093883216381073)",122_png_jpg.rf.e0a963d369655de9c80116b72634b838.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.34593504667282104, 0.15102696418762207, 0.4840098023414612, 0.2676713466644287)",4000_png_jpg.rf.0b9db53cbce0da9101f703d530385592.jpg,2
"(0.7878109812736511, 0.12470869719982147)","(0.7709481716156006, 0.4269176125526428)","(0.7494373917579651, 0.22701244056224823)","(0.6925870776176453, 0.23012188076972961)","(0.8247165679931641, 0.39087143540382385, 0.3490390181541443, 0.6988649368286133)",9_jpg.rf.8803c39260cc090a57662e070a31099e.jpg,2
"(-1, -1)","(-1, -1)","(0.33717116713523865, 0.5922937989234924)","(-1, -1)","(0.31325656175613403, 0.5222787857055664, 0.1509418934583664, 0.18120937049388885)",93_JPG_jpg.rf.28f9f6d95ef76eb0ca345e609e7bfefe.jpg,1
"(0.22519414126873016, 0.3558887541294098)","(0.1944645643234253, 0.5090329051017761)","(0.21402175724506378, 0.4883188307285309)","(0.2496737241744995, 0.5337480306625366)","(0.22685065865516663, 0.34539538621902466, 0.22761134803295135, 0.544123113155365)",baby43_jpg.rf.e488178f95097d95e530c9dc14032f79.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7928374409675598, 0.12980669736862183, 0.411760151386261, 0.2466871440410614)",95_jpg.rf.042e99008fa6e6d1a4f6c0977fa2c3a4.jpg,2
"(0.10716719925403595, 0.4940599501132965)","(-1, -1)","(0.1439916342496872, 0.5832561254501343)","(0.10742906481027603, 0.4959147572517395)","(0.13201236724853516, 0.542752206325531, 0.263681024312973, 0.4115467965602875)",38_jpg.rf.16438359f7d0f46721b4b2f278bd43ee.jpg,1
"(0.3691108226776123, 0.6307281851768494)","(0.3025223910808563, 0.6357073187828064)","(0.3348610997200012, 0.6464894413948059)","(0.33507269620895386, 0.674914538860321)","(0.3277558386325836, 0.6304436922073364, 0.19981375336647034, 0.1693798005580902)",baby37_jpg.rf.25f69980546a7b74a8d2241434046d5b.jpg,1
"(0.6997950077056885, 0.05985535308718681)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_36_JPG_jpg.rf.8a699c936bc0135a9521f68308be2eed.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.527478814125061, 0.8643671274185181, 0.46818819642066956, 0.25618281960487366)",1157_png_jpg.rf.bab1046424e224ef11968c6ac2acce30.jpg,2
"(0.7739041447639465, 0.7918588519096375)","(-1, -1)","(0.759345531463623, 0.8432865142822266)","(-1, -1)","(0.8136755228042603, 0.6093376874923706, 0.36999163031578064, 0.555420994758606)",baby11_jpg.rf.387327883ed99ff85209fd98ae37ab78.jpg,1
"(0.4915064871311188, 0.18365192413330078)","(0.3567427694797516, 0.17009863257408142)","(0.40291494131088257, 0.19697771966457367)","(0.39989620447158813, 0.25092974305152893)","(0.5132654905319214, 0.16052308678627014, 0.4169248640537262, 0.25738561153411865)",79_JPG_jpg.rf.576fbd730e3962be2c4128fa65a4fcca.jpg,2
"(0.8345405459403992, 0.6977782249450684)","(-1, -1)","(0.8139198422431946, 0.6658870577812195)","(0.7543612718582153, 0.6594846248626709)","(0.8436743021011353, 0.813482940196991, 0.3126513361930847, 0.37197646498680115)",baby29_jpg.rf.42d64d717c6852edab8b1a9f539c2b0d.jpg,2
"(0.49720877408981323, 0.8238757252693176)","(0.3649844527244568, 0.8285560607910156)","(0.4323202073574066, 0.7883474230766296)","(0.4190518260002136, 0.7422744631767273)","(0.4029174745082855, 0.8471082448959351, 0.3283771574497223, 0.30454787611961365)",85_jpg.rf.00289b3cdd0846f2e133d9d0d7bbc434.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3743909001350403, 0.7593939900398254, 0.5869420766830444, 0.278237521648407)",Nanit_19_JPG_jpg.rf.9961559a67f01cc031f96d5dc8386893.jpg,1
"(0.7794928550720215, 0.6126493215560913)","(-1, -1)","(-1, -1)","(0.7393547296524048, 0.6644597053527832)","(0.7793121337890625, 0.5581278204917908, 0.19557896256446838, 0.25865620374679565)",25_jpg.rf.dfd2ff9251ea3210a011beae55304180.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8661680221557617, 0.7041863203048706, 0.26766395568847656, 0.5700908899307251)",baby12_jpg.rf.04880a51ac8d4fb2d29507bf95e31676.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.32073575258255005, 0.8100827932357788, 0.2955018877983093, 0.19404181838035583)",Sideways_172_jpg.rf.17dbd014e1c84f153753409f9009e5d1.jpg,1
"(0.45771655440330505, 0.3897545039653778)","(-1, -1)","(0.45960235595703125, 0.45730018615722656)","(0.5234047770500183, 0.5037258863449097)","(0.6016948819160461, 0.26191049814224243, 0.7617504000663757, 0.5181677937507629)",Sideways_135_jpg.rf.9dffbe763b5ddc395e92c92becac19a2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_0_7_png_jpg.rf.677eb5d5d0fe93150561bf004e5d17b3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby17_jpg.rf.be377b1168f749089f9f618c23e6d845.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_69_jpeg_jpg.rf.43c1cbd9ad9c3a5cf905a12831f37c85.jpg,1
"(0.4582880437374115, 0.2727679908275604)","(0.5495885610580444, 0.2619550824165344)","(0.5126385688781738, 0.29489052295684814)","(-1, -1)","(0.49618643522262573, 0.268911212682724, 0.2177036553621292, 0.22426462173461914)",Supine_40_jpg.rf.9e114cd39e397117647730ea198f9257.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6685442924499512, 0.18834273517131805, 0.29995498061180115, 0.1546126902103424)",frame_9_3_png_jpg.rf.c47593c94e45ba3d4b734cf362333477.jpg,1
"(0.6171682476997375, 0.407417356967926)","(0.62699955701828, 0.3470776081085205)","(-1, -1)","(-1, -1)","(0.6051197052001953, 0.3627854287624359, 0.3156110644340515, 0.29504460096359253)",frame_4_18_png_jpg.rf.7ab033ba36b2af50e8f602be3c4a4f3f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",IMG-20240322-WA0066_jpg.rf.553b8b5fea608decc53d914c6f327cdd.jpg,1
"(0.3301923871040344, 0.3123254179954529)","(0.20378880202770233, 0.33560699224472046)","(0.24946796894073486, 0.3741544783115387)","(0.27245646715164185, 0.46280497312545776)","(0.39160165190696716, 0.27225443720817566, 0.47700613737106323, 0.5397156476974487)",17_jpg.rf.90c939c39b2d73be863e2acec8496f65.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8534880876541138, 0.4820515513420105, 0.24236564338207245, 0.16247853636741638)",30_JPG_jpg.rf.fba0b07cde2f19797d850fb1670fa193.jpg,1
"(0.42732828855514526, 0.1850709468126297)","(0.30161258578300476, 0.17306333780288696)","(0.3392164707183838, 0.20012538135051727)","(0.46133822202682495, 0.5203413963317871)","(0.4930165410041809, 0.15533599257469177, 0.5134986639022827, 0.30198681354522705)",baby5_jpg.rf.246579894ae9adb78aceab570b1bc2bd.jpg,1
"(0.7445905208587646, 0.2841237783432007)","(0.7380560636520386, 0.40253081917762756)","(0.7086456418037415, 0.33082279562950134)","(0.6517559289932251, 0.33156004548072815)","(0.7927008867263794, 0.3932606279850006, 0.38188743591308594, 0.33360129594802856)",baby32_jpg.rf.b5d4f5881c3430e81ea238b5fc4fffef.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3316466510295868, 0.5991604924201965, 0.1579820215702057, 0.2973325848579407)",Cubo_05_JPG_jpg.rf.d1de2c4a1111a2e4bf158ee897f4cdb0.jpg,2
"(0.3248869776725769, 0.7789905071258545)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2745346426963806, 0.6892884373664856, 0.4306465983390808, 0.30064716935157776)",Prone_38_jpg.rf.f12121858388e3a8872d4e27a3d131e5.jpg,2
"(0.10723643004894257, 0.6922787427902222)","(0.17574891448020935, 0.7712353467941284)","(0.15668511390686035, 0.7114110589027405)","(0.19020231068134308, 0.6700008511543274)","(0.13871929049491882, 0.7247492671012878, 0.27609020471572876, 0.3337743878364563)",baby20_jpg.rf.aab0b50b5a741c2bd0bad88926bb05a4.jpg,1
"(0.22531743347644806, 0.35531124472618103)","(0.19564414024353027, 0.5062577128410339)","(0.213053897023201, 0.48774176836013794)","(0.24954578280448914, 0.5340780019760132)","(0.22723297774791718, 0.34473124146461487, 0.22809620201587677, 0.5430045127868652)",baby43_jpg.rf.aeb0155318b31b07bbd863811d50bad2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_09_JPG_jpg.rf.8fb2dc3562495dbc0db6518908a7e772.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_17_JPG_jpg.rf.83ee25e1073447b6e5fddb621dc5cf20.jpg,2
"(0.48340001702308655, 0.48366135358810425)","(0.4775444567203522, 0.5513267517089844)","(0.5157066583633423, 0.5225076079368591)","(0.5679238438606262, 0.5201703310012817)","(0.43758997321128845, 0.5052267909049988, 0.3303564190864563, 0.17114563286304474)",baby39_jpg.rf.bd5ea209da244544d7c7f92054d925ad.jpg,2
"(0.2440454214811325, 0.41583865880966187)","(0.17235228419303894, 0.42455968260765076)","(0.2131173312664032, 0.46550387144088745)","(0.20980265736579895, 0.5228272080421448)","(0.19736163318157196, 0.3654518723487854, 0.16054554283618927, 0.40891194343566895)",frame_33_png_jpg.rf.43281dc05e2c01ed27d7bfa7c17fc518.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8103863000869751, 0.356865793466568, 0.3792273998260498, 0.6038427352905273)",20_JPG_jpg.rf.699c0103c9a195eb5088c2873db0cbc9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4900410771369934, 0.37276896834373474, 0.10449676215648651, 0.11297798156738281)",24_JPG_jpg.rf.dd045f694421b2d04029a989461539f8.jpg,1
"(0.2154887616634369, 0.28943195939064026)","(0.28363171219825745, 0.19866296648979187)","(0.29226890206336975, 0.2723333239555359)","(0.3597325384616852, 0.29761964082717896)","(0.22294779121875763, 0.18561825156211853, 0.4409235119819641, 0.3694201707839966)",baby47_jpg.rf.3f0d8c0d9babb84c3b410c691e22b49c.jpg,1
"(0.39072757959365845, 0.24055346846580505)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3813087046146393, 0.24759002029895782, 0.09686346352100372, 0.15535636246204376)",frame_347_png_jpg.rf.0c26636d804584336210341046a0af67.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1953817903995514, 0.2659870982170105, 0.3907635807991028, 0.3411637246608734)",51_jpg.rf.099c5d30bb7fc1046ff2d8ba5d8b3fab.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.255565345287323, 0.31999772787094116, 0.2504487931728363, 0.21450814604759216)",baby28_jpg.rf.90e20bafb44ad8d499479059be29b006.jpg,2
"(0.7359053492546082, 0.6109830737113953)","(0.7468001246452332, 0.7303510904312134)","(0.7067692875862122, 0.6861656308174133)","(0.6507056951522827, 0.6766130328178406)","(0.7881423830986023, 0.6061652898788452, 0.39267998933792114, 0.3459295332431793)",baby32_jpg.rf.efeb3fcebc75b71d87cd3afdfb4384cf.jpg,1
"(0.5263618230819702, 0.2182425558567047)","(0.707116961479187, 0.18273043632507324)","(0.635454535484314, 0.23968562483787537)","(0.6627992987632751, 0.29255375266075134)","(0.6119608879089355, 0.1805327832698822, 0.5187166333198547, 0.3591891825199127)",36_jpg.rf.fabd067f660b92857a3a3d6bbe87907c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.10639588534832001, 0.47951024770736694, 0.20869794487953186, 0.4542856216430664)",8524_png_jpg.rf.0fc778b6880cd8f97512daf7f0d63237.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.16257986426353455, 0.6842995882034302, 0.10656306892633438, 0.15892314910888672)",youtube-16_jpg.rf.3e1f772577359660a885b7536db8c95d.jpg,1
"(0.6446784734725952, 0.4852941632270813)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6416962742805481, 0.4933762550354004, 0.1695789396762848, 0.17583923041820526)",baby3_jpg.rf.0f793f0b6edfa49bd23303668f450b6f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3502117097377777, 0.22282199561595917, 0.31007108092308044, 0.15144124627113342)",frame_15_11_png_jpg.rf.489af7a1f6e123315a4b02b08ab60138.jpg,2
"(0.229091614484787, 0.08842627704143524)","(-1, -1)","(0.2792707681655884, 0.08927564322948456)","(0.3089118003845215, 0.11576485633850098)","(0.1758386641740799, 0.20598824322223663, 0.34048160910606384, 0.3666042685508728)",44_jpg.rf.3ec97e6535be4438ee1af5b1fb6279d2.jpg,2
"(0.7968534231185913, 0.08148346841335297)","(0.8811397552490234, 0.11627355962991714)","(0.8233351707458496, 0.11493539810180664)","(0.7546553611755371, 0.20262961089611053)","(0.8544168472290039, 0.15285775065422058, 0.28958240151405334, 0.30319762229919434)",baby46_jpg.rf.1946de24fab4434b19933ddc34d22773.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1784563660621643, 0.5819480419158936, 0.16496260464191437, 0.3132742941379547)",46_jpg.rf.07cd96e3de808921cc9f72e595c90be0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7640191912651062, 0.5321754217147827, 0.21303978562355042, 0.23970003426074982)",Supine_84_jpg.rf.bff240df1d29c12aa50098697622218e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.632623016834259, 0.8439647555351257, 0.4521360397338867, 0.21219559013843536)",Nanit_25_JPG_jpg.rf.8489231071cd104a72fc1420a05147f0.jpg,1
"(0.3150593936443329, 0.2629815638065338)","(0.3780924677848816, 0.2584457993507385)","(0.3496023714542389, 0.296636164188385)","(0.35139408707618713, 0.34108129143714905)","(0.34136614203453064, 0.2631804049015045, 0.16219215095043182, 0.2448168694972992)",41_JPG_jpg.rf.8a4342e8356bee0528a9bc1a987e16cd.jpg,1
"(0.7718279361724854, 0.8962597846984863)","(0.8435438275337219, 0.7976893186569214)","(0.778815746307373, 0.8227565884590149)","(0.7279238700866699, 0.7902835607528687)","(0.821905255317688, 0.8296195864677429, 0.3561220169067383, 0.3213823437690735)",31_jpg.rf.954697cd16782cd4e9482cc2c51eda83.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby17_jpg.rf.16710ec90bd4e997f9e96b22806f0754.jpg,2
"(0.5713341236114502, 0.5417534112930298)","(-1, -1)","(0.6001617312431335, 0.567701518535614)","(-1, -1)","(0.5772127509117126, 0.5282977223396301, 0.1422131508588791, 0.14605656266212463)",baby7_jpg.rf.9209197e8ae8a421abf95f3fcfe3c191.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",youtube-11_jpg.rf.7383ab9fcfccaa0199212191b38da7d3.jpg,1
