eye1,eye2,nose,mouth,head,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_17_11_png_jpg.rf.0fca9a444933bef3e0042de656ef2d95.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.18681764602661133, 0.5845707654953003, 0.352250337600708, 0.4916204512119293)",36_jpg.rf.779d6d613b5074e17373dbab68780701.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2150_png_jpg.rf.5c2b56583ea616a458e3dc9b42b98ca5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.30657798051834106, 0.4650875926017761, 0.21442465484142303, 0.11168956756591797)",frame_2_png_jpg.rf.f5f6bcb4b5c48396499d0dc0de6b064d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2C1052FC-F2A9-4E54-95E8-A2BE019C0619_JPG_jpg.rf.e863ef481c3e6eea15fd75403de8cd3d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.19058987498283386, 0.5120102167129517, 0.23141193389892578, 0.2634306848049164)",baby35_jpg.rf.644a05be850510c1c14e52239f9e2c02.jpg,2
"(0.6180768013000488, 0.13042950630187988)","(0.7060462832450867, 0.13782824575901031)","(0.6796494722366333, 0.1533062905073166)","(0.6732407808303833, 0.18988163769245148)","(0.5473918914794922, 0.12277324497699738, 0.3534843325614929, 0.2447054386138916)",37_jpg.rf.ca3d50304580b8ba21481cfa4b3484ea.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2021_png_jpg.rf.ecbf6087fedaba7480938e48ce02918b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",31_jpg.rf.81d4c95c7b5696cbbdc308c73aecfcc1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_09_JPG_jpg.rf.165d19899c11f04b1be88eaf90628b68.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_24_JPG_jpg.rf.e5c1097082a5ce381569431b263e480a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby3_jpg.rf.c47d92889ea5462e27999544659d425a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_617_png_jpg.rf.e6f8c39a177b86f44b34834f410c0c2a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby7_jpg.rf.4d5e1612ef16eb36a8b643a6534a069b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_69_jpg.rf.d8023d24b9843e0639c1efbe39fced90.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_05_JPG_jpg.rf.24d5a5c7d3384ece68cbc8422f9be1df.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_09_JPG_jpg.rf.ef6382fa3d77a92e9fe480fdb6b81636.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",4000_png_jpg.rf.d8e870adacde12775958b4b81ea8dced.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2086866796016693, 0.17509488761425018, 0.3753848075866699, 0.33019834756851196)",44_jpg.rf.312350e0e6134e6850172b1bd014c02d.jpg,2
"(-1, -1)","(-1, -1)","(0.772503674030304, 0.15771454572677612)","(-1, -1)","(-1, -1)",baby19_jpg.rf.c9f3fb03b43c25c9205b071d230f23e1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",82_jpg.rf.ebd72fc05ae0b41fc5c2dfccd3473d66.jpg,2
"(0.7347613573074341, 0.17453685402870178)","(-1, -1)","(0.8055232763290405, 0.19381432235240936)","(0.7998150587081909, 0.24070756137371063)","(-1, -1)",47_jpg.rf.102422dcb914efe9e817d75a9cc3cd43.jpg,2
"(0.5337254405021667, 0.34508511424064636)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4370386600494385, 0.2459993064403534, 0.43068400025367737, 0.4919986128807068)",34_jpg.rf.f4f90501771c94d269afd7a6d33edd2b.jpg,1
"(-1, -1)","(-1, -1)","(0.6227806210517883, 0.2421962022781372)","(-1, -1)","(-1, -1)",17_jpg.rf.d9c49d7faf8cc1f43512c45b5222b2a2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.7016351819038391, 0.40478333830833435)","(-1, -1)",Sideways_82_jpg.rf.5c8a26b8c531c383882231e45c78a9ef.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby35_jpg.rf.34d126fa52934689714b58549ba09267.jpg,2
"(-1, -1)","(-1, -1)","(0.7668514251708984, 0.18456771969795227)","(-1, -1)","(-1, -1)",31_jpg.rf.364292546fbd39b71b9843b79702fdfb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",79_JPG_jpg.rf.745b02b85e18aaa87360bcd20678a304.jpg,2
"(0.7384610176086426, 0.2063818722963333)","(0.8215314745903015, 0.2566167414188385)","(0.7464078664779663, 0.26009368896484375)","(0.7124853134155273, 0.28983068466186523)","(0.8021413683891296, 0.17799103260040283, 0.3893497586250305, 0.3501002788543701)",98_jpg.rf.ced4dc7ec32dc25a8af147417fde69df.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.9ff0bb70ea386c9cf83f2a73f790cdc7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby45_jpg.rf.975a341d1adf55b3a5c47605b21b02fa.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",4F9CC134-C6E6-4191-AB35-15367CD9DA29_JPG_jpg.rf.eaa78dfea169c7e5cce0e790f4a34ef4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_06_JPG_jpg.rf.e518fbbf05ffcd9dee19fd8ed6631870.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_03_JPG_jpg.rf.b3a24f057de28415b08a50b7f9700374.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.7729629874229431, 0.6459392309188843)","(-1, -1)",baby43_jpg.rf.f3e8b7127991a660f690fe61ee257fca.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2917012572288513, 0.30888330936431885, 0.2526274621486664, 0.3937707543373108)",57_jpg.rf.4318472dd5186d5642e2b6516c7d7f02.jpg,2
"(0.44416141510009766, 0.6648777723312378)","(-1, -1)","(-1, -1)","(-1, -1)","(0.499257892370224, 0.6595083475112915, 0.3037760853767395, 0.2504253387451172)",36_jpg.rf.f528d75561ff4b1ea662d0ae67c7ca91.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_198_jpg.rf.eb0918903575eda91a9edf8da779ede2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",31_jpg.rf.2cac83784a6e98c382bf43244749942b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby42_jpg.rf.ad3e7e0b597078fa4efd3840ac543275.jpg,1
"(-1, -1)","(-1, -1)","(0.28446441888809204, 0.020266978070139885)","(0.3207453787326813, 0.06526892632246017)","(0.2476184070110321, 0.0573444589972496, 0.2301630973815918, 0.1146889179944992)",frame_1136_png_jpg.rf.2e92f29e085d3a5b9cfeddc2b1d9b534.jpg,1
"(0.7094016671180725, 0.30162638425827026)","(-1, -1)","(-1, -1)","(0.2319657802581787, 0.25054025650024414)","(0.6756240129470825, 0.3114534318447113, 0.164727121591568, 0.09321737289428711)",frame_0_2_png_jpg.rf.cb68b6c0b8af144c4e818b2a978fe09b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",47_jpg.rf.091470cf991dbc0971b8fbe8c9fb023e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",20_JPG_jpg.rf.02623d21ac9239ec77555f8f5a422af4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby17_jpg.rf.237838e8bea08f01c84a135296224b2d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",277_png_jpg.rf.0d217d7f0c1a886cdee51f5d94c5c2fb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2581253945827484, 0.8030450940132141, 0.2875005602836609, 0.29168248176574707)",baby4_jpg.rf.c98ae636fb64eb04290e2f042caac6a8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.139256551861763, 0.5009509325027466, 0.2731141448020935, 0.9796992540359497)",baby18_jpg.rf.a86c613d4c12550615b4a063c5ac0e20.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby9_jpg.rf.d25ff686290ffe0287be8ae50d1948ce.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",920DB124-17C2-4877-AF0F-3FED28A3506C_JPG_jpg.rf.f8c797a3eb57bd444fbf515d1e84e378.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_09_JPG_jpg.rf.aa1f43d0352546310d20cd50587bab8c.jpg,1
"(0.49696770310401917, 0.8622114062309265)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4566635489463806, 0.8633744120597839, 0.223432257771492, 0.24661770462989807)",71_jpg.rf.e20f30e807afd681c6691404671e68dc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_03_JPG_jpg.rf.985d7e3acd78439059bac19c7bead904.jpg,1
"(0.245780348777771, 0.5598784685134888)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",3600_png_jpg.rf.85822e121154dc86413bc2d50c0e674f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13103745877742767, 0.5329650640487671, 0.24589760601520538, 0.283233642578125)",Miku_04_JPG_jpg.rf.13831416bd241136624d76fb43abb386.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",93_JPG_jpg.rf.3911a870866dab6206cfd9e204550068.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_491_png_jpg.rf.a41a5c6cf6c6b27030595f2ea0566bae.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_18_jpeg_jpg.rf.69029f283f629ccb7425af2b84ef3579.jpg,2
"(0.2392045557498932, 0.5601109266281128)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",3640_png_jpg.rf.838766ba4089bf20e5967c3be999049c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_19_JPG_jpg.rf.04606df94315fe91bb36fceb15cc70cb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2445_png_jpg.rf.1ddae5cc1678526eea8a22af88afb4e8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_1254_png_jpg.rf.da89372012964fbda4825acc23e07ff4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",80_jpg.rf.eafaa50a90a1f40362520b547352e978.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5729871988296509, 0.2748461663722992, 0.4774789810180664, 0.4688739776611328)",Sideways_62_jpg.rf.1c9a62affd10280f3c719f747495c3ca.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1190_png_jpg.rf.d1f7f174373bfa2dbfd1085265d356db.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",3632_png_jpg.rf.239331be24a15f03d6619e7d78044189.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_09_JPG_jpg.rf.ed9fdf1ac1252b062b002ac4d8f9bbe5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14243778586387634, 0.4560226500034332, 0.2837674021720886, 0.9061900973320007)",1923_png_jpg.rf.db86ca944499a6b6bae5ee4ad7a3ff64.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_18_jpeg_jpg.rf.0c0722750c7f7cd9f37e588b80c562ea.jpg,2
"(0.03528860956430435, 0.35022053122520447)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1190_png_jpg.rf.bf19c0a484b51ffb8f03d721fa52a9ab.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",81_jpg.rf.b139a91d84ad70a8fcca09352c0fbecf.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_01_JPG_jpg.rf.b070887044fa1ca56e1c3a2a1f5aa644.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",14BE06F0-0ECA-493D-846A-92E3CA78762E_JPG_jpg.rf.8746e1b1e7c60e81b7ec4f2688c6ec6e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",922_png_jpg.rf.03ac7ecaa7e38a9cfe7b4509d285340c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8041523694992065, 0.8099215626716614, 0.3732629716396332, 0.32950323820114136)",100_jpg.rf.32480b97da56c8faa2e2218c287ca4b1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5092796087265015, 0.5240272283554077, 0.9814407229423523, 0.9519456028938293)",13_JPG_jpg.rf.b00f925b131daa860886e0961abb9a11.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_112_jpeg_jpg.rf.8470639fe6f9f6b9e5291b71f195affc.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.48261481523513794, 0.3928813338279724, 0.1926788091659546, 0.18107137084007263)",Sideways_117_jpg.rf.1fb7d6ac08cd29a9aecd8738b1fb3791.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Sideways_93_jpg.rf.2b2a07450184b01bd80b97ab983f6671.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5161197781562805, 0.5083104968070984, 0.9618533849716187, 0.9730542898178101)",46_jpg.rf.97ed5efe53a286023d68f3ab803ad81e.jpg,2
"(0.37229233980178833, 0.4573099613189697)","(-1, -1)","(-1, -1)","(0.35891419649124146, 0.4977712035179138)","(0.3581962287425995, 0.4563857614994049, 0.10804276168346405, 0.15048018097877502)",74_jpg.rf.5f5a5eeb3eb10cf978a6d3fb0fa7e3db.jpg,1
"(0.5126799941062927, 0.2409505844116211)","(-1, -1)","(0.454986572265625, 0.2766915261745453)","(0.48047924041748047, 0.30552196502685547)","(0.5296154618263245, 0.2441730499267578, 0.3233323097229004, 0.18822452425956726)",frame_27_2_png_jpg.rf.9ef597e5c4e3b428ce24c4d4e73321af.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.49555057287216187, 0.499184787273407, 0.9827998280525208, 0.9982223510742188)",Miku_06_JPG_jpg.rf.3a957a951496a7b00035183f70762acd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby9_jpg.rf.cae18d1a7e031b3f3083fdfe15582d1b.jpg,1
"(0.6502794623374939, 0.38468217849731445)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6020646691322327, 0.40837782621383667, 0.24988003075122833, 0.12445604801177979)",frame_1_11_png_jpg.rf.86e3fa57a007bb219a2915dd2b010c42.jpg,1
"(0.30257150530815125, 0.21802330017089844)","(-1, -1)","(-1, -1)","(-1, -1)","(0.303737074136734, 0.23234114050865173, 0.30271607637405396, 0.24194173514842987)",Prone_52_jpg.rf.1bbbd297d28a62aa719cc31e0e32f42f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",3721_png_jpg.rf.d5f68db8bba43a39bf0c181106c848ba.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2460_png_jpg.rf.96e298ea2f7a71e490bf309e9e709dcb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",97_jpg.rf.76d7424e651ece435a356ef53df6f959.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",4_jpg.rf.20419a45019b9304bf005aa344c1a7a7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2150_png_jpg.rf.ccc263469ac8eed53759eaa6f2bebcba.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_10_2_png_jpg.rf.40248a7606288d796b5fa67407e454f5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",61_jpg.rf.c8ebf00db2cfabe41ca49018a619fd62.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_07_JPG_jpg.rf.48cccd6e8fcc7418499dc47c3c4afc48.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_03_JPG_jpg.rf.bf58bca4c0898c5e6d576d13a3f6f75a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",33_JPG_jpg.rf.0a62d3907a0d17ca8d84c68aa231d17e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7519376873970032, 0.4396744668483734, 0.30562838912010193, 0.18246936798095703)",44_jpg.rf.7724f6e883ca1a37d5dfb2f4f3a73001.jpg,1
"(-1, -1)","(-1, -1)","(0.8732668161392212, 0.5807241797447205)","(-1, -1)","(0.4427105784416199, 0.12550699710845947, 0.21787747740745544, 0.18715758621692657)",Prone_5_jpg.rf.3237d95a9ff2a9069a9e6221202f2ea2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_13_JPG_jpg.rf.50a217feb779d5e449574ae0d29cfbb7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",IMG_0435_jpeg_jpg.rf.48a7c9a2c8a2d10302d1e5d2dc03a109.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby44_jpg.rf.1d74116558cdfa25374059c8dac98a55.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_1211_png_jpg.rf.991b18b0085b6ccfaba575448f09971b.jpg,1
"(0.7378180623054504, 0.32340365648269653)","(-1, -1)","(0.5289553999900818, 0.1802709400653839)","(-1, -1)","(0.5973881483078003, 0.8591504096984863, 0.3590501844882965, 0.25068265199661255)",70_jpg.rf.fddfc05bac58a2c21da1c61b6a1d2efe.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_11_png_jpg.rf.6a6f3b3f824cb1d3131a932c20dfc5ed.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_1078_png_jpg.rf.d465ee53e2e198076d92e97f1bf43092.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",278_png_jpg.rf.d01cc2bbb104083d5ee6c0a0bf594772.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5257806777954102, 0.17098161578178406, 0.15322789549827576, 0.08940403163433075)",frame_5_9_png_jpg.rf.6ff9f36a814d96e1b9b11b6cef56ed4f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_212_jpg.rf.45955cce14375894fe2f3b08ebc4dfa2.jpg,2
"(0.3483620882034302, 0.13678807020187378)","(-1, -1)","(0.26474958658218384, 0.1567700356245041)","(-1, -1)","(0.5156450867652893, 0.13221941888332367, 0.526515007019043, 0.25734943151474)",86_jpg.rf.c1038a03a03fb1563378df742ee29ee2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1356208622455597, 0.4664231240749359, 0.2712417244911194, 0.9328462481498718)",2021_png_jpg.rf.544db04f99a26b3d3a26249ff1179430.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby1_jpg.rf.895a8b26459456592342e5254cbaf991.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2363_png_jpg.rf.99856c66c73f0bd2ddbc6a2916c3f6bc.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",60_jpg.rf.067c0708693ea92efcaf42f0d4e8110a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",53_JPG_jpg.rf.4f8b9156cf16e4051eea2f51f4b2ec30.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_14_1_png_jpg.rf.92cad319ef91205eee2ad576fb7232f1.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8261821866035461, 0.4186239242553711, 0.15335659682750702, 0.07614896446466446)",901_png_jpg.rf.55cef0114f44d620e1adfc096e9e5e9e.jpg,2
"(-1, -1)","(-1, -1)","(0.6396865844726562, 0.2502763867378235)","(-1, -1)","(0.6409374475479126, 0.24976518750190735, 0.30871906876564026, 0.21456198394298553)",Prone_189_jpg.rf.647cfab12ff9feef75cdaec69fd2e460.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Sideways_70_jpg.rf.e388e3b7540ea9389ec5458f84a8c2d9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby43_jpg.rf.ea6ccc7027a8c237a3a697697c9d3ed0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_80_png_jpg.rf.bad531aa59542a4a7300d02e0fcec6c4.jpg,1
"(0.21275028586387634, 0.2893776297569275)","(-1, -1)","(0.28681135177612305, 0.27681687474250793)","(0.2571723461151123, 0.501454770565033)","(0.22445407509803772, 0.20255982875823975, 0.4456726908683777, 0.40074601769447327)",baby47_jpg.rf.18d2ff2b8fef58933d6e5843651155c3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5403164625167847, 0.6307961940765381, 0.8760756254196167, 0.6946759223937988)",baby16_jpg.rf.12855ebb42cc83510bcec3ae6e86551b.jpg,1
"(0.6873813271522522, 0.19208833575248718)","(-1, -1)","(-1, -1)","(0.688227117061615, 0.27468839287757874)","(0.5988582372665405, 0.1590152084827423, 0.3668678402900696, 0.3081609010696411)",11_jpg.rf.b3fb810b88074db2f8d55d9fa5594e15.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.49540144205093384, 0.536856472492218, 0.9837946891784668, 0.9160465002059937)",1259_png_jpg.rf.c727b8b3098dd43e4b7d2b6e9e606e6c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",50_jpg.rf.a00537388afbc1417479b617f3d99f3f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.43177932500839233, 0.5806670188903809, 0.2733120918273926, 0.25349265336990356)",baby46_jpg.rf.0765e850a3eec2d59924859a84dec33f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",46_jpg.rf.ce795cf9ddd3e4dc528d87407e83d231.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",31C5816B-843C-403B-9F29-2B192AA512AD_JPG_jpg.rf.066c9e85e6577f29c932c0d6e37550b2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_01_JPG_jpg.rf.9f3ce9212ff2d3c6368001b0ab4a6bea.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",60_jpg.rf.b220ee24838ee810dd18d6a219364d15.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2729_png_jpg.rf.82a8361d8bd54897300d51bcea510bbf.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_69_jpeg_jpg.rf.43c1cbd9ad9c3a5cf905a12831f37c85.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_46_jpg.rf.674e5f0004bc0ad31e1e3f246b952245.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby18_jpg.rf.7d16c1dd8422ebb7fd503959644f19e3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_18_7_png_jpg.rf.1e9c63e16f0d59b610c95a279d813071.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.45534390211105347, 0.8632797002792358, 0.22334806621074677, 0.24580463767051697)",71_jpg.rf.ced7e1fd5debc48d298cb27ef7266d54.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2344_png_jpg.rf.1bf75876f50cabd12693c92c31407fe2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_1_16_png_jpg.rf.ddc8d5e861ffcc709bfcff32dd57f074.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.40402835607528687, 0.2771236002445221, 0.12941713631153107, 0.1247708797454834)",Nanit_06_JPG_jpg.rf.05cdbc45f41d9a303bc4b66305c6e11a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_10_JPG_jpg.rf.937833a3891f9464a9898f4e66acd549.jpg,1
"(-1, -1)","(-1, -1)","(0.12116143852472305, 0.5785239338874817)","(-1, -1)","(-1, -1)",32_jpg.rf.8bcaf9397118fb20c16c3340892d59a5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_17_JPG_jpg.rf.269828dba8940283c9df943508a32521.jpg,2
"(-1, -1)","(-1, -1)","(0.772503674030304, 0.15771454572677612)","(-1, -1)","(-1, -1)",baby19_jpg.rf.ea7e6ac920cbe077a660c07a52e6439f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",74_jpg.rf.1a488e2f98bc179f87125a1a75c08733.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",11_jpg.rf.e710df36f4abccd2bda0eb879f4e0ead.jpg,1
