eye1,eye2,nose,mouth,head,image_path,label
"(0.5134795308113098, 0.896109402179718)","(-1, -1)","(-1, -1)","(-1, -1)","(0.49427080154418945, 0.869332492351532, 0.411970317363739, 0.25465360283851624)",38_jpg.rf.f5aa2ae706a28377b53b958dbd5b93fe.jpg,0
"(0.46805340051651, 0.8437961339950562)","(0.23957116901874542, 0.8066651225090027)","(0.3346647024154663, 0.7923322319984436)","(0.4179669916629791, 0.7365180253982544)","(0.49658459424972534, 0.8305613398551941, 0.7337251901626587, 0.3381885588169098)",10_JPG_jpg.rf.b5bc338ba8ad66e6ec32048e909a4636.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8096299171447754, 0.8868874311447144, 0.3721960186958313, 0.21753445267677307)",3671_png_jpg.rf.c0ccc218d339df878079ccfc2da92b27.jpg,1
"(0.39630740880966187, 0.17674395442008972)","(0.5481686592102051, 0.17143896222114563)","(0.4730870723724365, 0.1905021071434021)","(0.48688358068466187, 0.22631022334098816)","(0.47961267828941345, 0.16166983544826508, 0.36707162857055664, 0.2291850745677948)",Nanit_21_JPG_jpg.rf.df69f2c91946c2e41d81e50e5238c2dc.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_39_JPG_jpg.rf.b755fe417fa55467785ecad460cd6514.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8031919598579407, 0.11389024555683136, 0.38365060091018677, 0.21161827445030212)",3836_png_jpg.rf.27770576d31a692c9eeec7e3e90dac3f.jpg,1
"(0.8400115966796875, 0.40927228331565857)","(-1, -1)","(0.8029868006706238, 0.37373262643814087)","(0.7703913450241089, 0.3931804299354553)","(0.869498074054718, 0.41559022665023804, 0.259272962808609, 0.31165266036987305)",26_jpg.rf.045779847e5323ae527dc663fb7a448d.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_17_JPG_jpg.rf.a29e1448908d81ea2721c199f5cec855.jpg,1
"(0.5009890794754028, 0.12327132374048233)","(-1, -1)","(0.3767474591732025, 0.14696232974529266)","(0.34223276376724243, 0.20672626793384552)","(0.6393770575523376, 0.14976727962493896, 0.7194691896438599, 0.29953455924987793)",2_jpg.rf.567c36cb371e34b92f569fc6534b5599.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.15877005457878113, 0.18263943493366241, 0.26202160120010376, 0.3401968479156494)",Miku_10_JPG_jpg.rf.7d15944d6cbcded7ac7da7dfcaf83a08.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8755763173103333, 0.46449512243270874, 0.24790744483470917, 0.28645601868629456)",Miku_04_JPG_jpg.rf.17b921f179229830069ac88d42d9494d.jpg,0
"(0.7782735228538513, 0.6727973818778992)","(-1, -1)","(0.7504535913467407, 0.7354533076286316)","(0.6876282691955566, 0.7032014727592468)","(0.8118284344673157, 0.6541463732719421, 0.3743768632411957, 0.27833348512649536)",baby7_jpg.rf.18123df88b620514dd9f668267036a31.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14240993559360504, 0.2709288001060486, 0.26689574122428894, 0.5383181571960449)",baby18_jpg.rf.112dfb388390014023cc70666d5699ff.jpg,1
"(0.4752533435821533, 0.12744876742362976)","(-1, -1)","(0.5280212759971619, 0.1464497298002243)","(0.5340265035629272, 0.19180437922477722)","(0.34845519065856934, 0.12900441884994507, 0.4208979606628418, 0.2473417967557907)",87_jpg.rf.ae02c9592129b27b9b355683c4c3eba3.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.788021445274353, 0.12938544154167175, 0.37839585542678833, 0.23221297562122345)",3641_png_jpg.rf.c989a5ba7e4a1fb12326c9d3f48c156d.jpg,1
"(0.8803309202194214, 0.3863372802734375)","(-1, -1)","(0.8682680130004883, 0.46977052092552185)","(0.8375406265258789, 0.50254887342453)","(0.8509277105331421, 0.2712338864803314, 0.29811930656433105, 0.5351683497428894)",baby25_jpg.rf.eab2905dfbc3403e4bc1f5d1c50c1f7d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8825584650039673, 0.8062057495117188, 0.23092570900917053, 0.38299059867858887)",3666_png_jpg.rf.58a682a377d34acbf721f96f956f1abc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8755876421928406, 0.2092461884021759, 0.24401164054870605, 0.38432860374450684)",Cubo_07_JPG_jpg.rf.a9172a5229ef5b780764ba473c14e9b0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4723049998283386, 0.1409236490726471, 0.6147214770317078, 0.2818472981452942)",Nanit_25_JPG_jpg.rf.596708a8422013e9876d72f558fa97cd.jpg,0
"(0.9181121587753296, 0.5177662968635559)","(0.901607871055603, 0.41724857687950134)","(0.8925430178642273, 0.47413307428359985)","(0.8484689593315125, 0.4838291108608246)","(0.8888229131698608, 0.4626767039299011, 0.21912769973278046, 0.2501823604106903)",35_JPG_jpg.rf.97163d122d6f01a8e8d719e4a8c824b5.jpg,0
"(0.3249148428440094, 0.8075650930404663)","(-1, -1)","(0.287914901971817, 0.7659470438957214)","(-1, -1)","(0.3952665328979492, 0.8432708978652954, 0.34702855348587036, 0.29424136877059937)",11_jpg.rf.0f43645d62d10485e6965aaa1a3f1c23.jpg,0
"(0.13340458273887634, 0.4948465824127197)","(-1, -1)","(0.1373511701822281, 0.5459640026092529)","(-1, -1)","(0.12722763419151306, 0.41021203994750977, 0.2543622553348541, 0.3396766781806946)",Cubo_01_JPG_jpg.rf.d84591f5c76ca9616d5435948278af98.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.11013295501470566, 0.37852001190185547, 0.2194114625453949, 0.39379778504371643)",901_png_jpg.rf.5deac06af63ca2ce4912ab2f6eca1e15.jpg,1
"(0.6581844091415405, 0.15541812777519226)","(0.5320415496826172, 0.1261291205883026)","(0.5791547894477844, 0.16225869953632355)","(0.5523879528045654, 0.20380659401416779)","(0.5950399041175842, 0.1350855529308319, 0.3438144624233246, 0.245278999209404)",70_jpg.rf.16236cb202f531c4c34eea0cb3c7ec71.jpg,0
"(0.851287841796875, 0.6860336065292358)","(-1, -1)","(0.8434963226318359, 0.638298511505127)","(-1, -1)","(0.8152159452438354, 0.7361425161361694, 0.29056280851364136, 0.27279216051101685)",13_JPG_jpg.rf.fccadf0f3ffb57008da09fea1d695f0c.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7257870435714722, 0.8392410278320312, 0.5108703374862671, 0.3215178847312927)",2344_png_jpg.rf.6185d80014be55ecf69218cebc9e833e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1434909850358963, 0.2795508801937103, 0.28033334016799927, 0.49585646390914917)",5_jpg.rf.fb372b69e8cef3d3ae5ecc6432d333a9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7321637272834778, 0.14065119624137878, 0.3651311993598938, 0.2720701992511749)",2460_png_jpg.rf.84b83f0ce9f79529bbcc5e7ad78432de.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6579629182815552, 0.8426336050033569, 0.6821317672729492, 0.31128349900245667)",81_jpg.rf.a3f853afddf8f98bf0ef749c044e8c45.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1351255476474762, 0.19897814095020294, 0.26345378160476685, 0.3465135097503662)",3632_png_jpg.rf.e3afa4a276de11fc2da65194810229ca.jpg,1
"(0.13183824717998505, 0.48579883575439453)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13058650493621826, 0.33038297295570374, 0.24900832772254944, 0.5619542002677917)",baby2_jpg.rf.03a7d32b40a0f66b6cb800104860d6ee.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.20489445328712463, 0.12496266514062881, 0.401679128408432, 0.22823886573314667)",3671_png_jpg.rf.9980c5ffef040061eeb91c8e4caf1c01.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8614494204521179, 0.2631266415119171, 0.27555352449417114, 0.35445696115493774)",2424_png_jpg.rf.de96b3dff42ffde9162065de0f3a0dd6.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5297380685806274, 0.8901064991950989, 0.4840623736381531, 0.21811866760253906)",Nanit_29_JPG_jpg.rf.6c0d3ed71d1abe40c22549f6103c2fa6.jpg,1
"(0.3522176146507263, 0.1580149531364441)","(0.4763452410697937, 0.12979497015476227)","(0.4298624098300934, 0.16620171070098877)","(0.45542678236961365, 0.2079978883266449)","(0.4141775071620941, 0.1402084082365036, 0.3444753587245941, 0.25047463178634644)",70_jpg.rf.65bd3dadc61e51ed4f8aab10a658a824.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8092247247695923, 0.8764996528625488, 0.3775428235530853, 0.22004814445972443)",3632_png_jpg.rf.b5052f691d55345dc1d28465b829aec3.jpg,1
"(0.5180676579475403, 0.8613918423652649)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",28_jpg.rf.17d811bd1ccad7d919df8b9e4b8b5e9b.jpg,0
"(0.1424497365951538, 0.5041332244873047)","(-1, -1)","(0.1435956507921219, 0.5563578009605408)","(-1, -1)","(0.13344377279281616, 0.42083820700645447, 0.2570194900035858, 0.3370186686515808)",Cubo_01_JPG_jpg.rf.63e20fb7664545683a08871857dc3ce9.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3132011890411377, 0.24984875321388245, 0.43620386719703674, 0.3079846501350403)",Nanit_19_JPG_jpg.rf.4757a2da64de54d16eee1ac3e7823762.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1950272023677826, 0.8749467730522156, 0.3674633204936981, 0.24354839324951172)",3819_png_jpg.rf.a9b0eee016256706288950e286f7e653.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7965832948684692, 0.11979244649410248, 0.3976912498474121, 0.22472640872001648)",3761_png_jpg.rf.6fec09dc26779ae1841ea743c2054b2a.jpg,1
"(0.8256284594535828, 0.6444212198257446)","(-1, -1)","(0.8254793286323547, 0.6878212690353394)","(-1, -1)","(0.8581048250198364, 0.4453938603401184, 0.28305473923683167, 0.5650728344917297)",94_JPG_jpg.rf.d9243ac6fcb7e41dd77db9d9ded32224.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8758293986320496, 0.4645477831363678, 0.24742946028709412, 0.28712281584739685)",Miku_04_JPG_jpg.rf.48e7552447b9d1d18bf4f045cea02e69.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_11_JPG_jpg.rf.cdac56c0764272316eda174f7da1ff6f.jpg,1
"(0.7867497205734253, 0.12587928771972656)","(0.7704925537109375, 0.42768263816833496)","(0.7496135234832764, 0.22803163528442383)","(0.6897594928741455, 0.23324477672576904)","(0.8226351737976074, 0.3860473036766052, 0.3529466688632965, 0.6921921968460083)",9_jpg.rf.c79a587c11d7ae10f9b761154e1d055d.jpg,1
"(0.6731882691383362, 0.13227127492427826)","(0.7288130521774292, 0.13448607921600342)","(-1, -1)","(0.7367038130760193, 0.1979811042547226)","(0.5790834426879883, 0.13189642131328583, 0.42050448060035706, 0.2606129050254822)",25_jpg.rf.d622f87caf2daf21abbcd14463b6a684.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8708816766738892, 0.5192896127700806, 0.2376774251461029, 0.42372339963912964)",Nanit_16_JPG_jpg.rf.eecfb2378b8f6a05b1c4014b10e32e06.jpg,0
"(0.6418135762214661, 0.22620539367198944)","(0.46476441621780396, 0.23659829795360565)","(0.5664096474647522, 0.2711232304573059)","(0.5716827511787415, 0.3210892081260681)","(0.5420036911964417, 0.23520150780677795, 0.4301486015319824, 0.2890405058860779)",41_JPG_jpg.rf.2c820fa191f6101f696676682c2be6fb.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.20263858139514923, 0.1503899097442627, 0.40343379974365234, 0.29787689447402954)",baby21_jpg.rf.e0a167c96ef21ca8564899696106c78e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_39_JPG_jpg.rf.638046a4ea67671a7de90361173ec7e0.jpg,1
"(-1, -1)","(-1, -1)","(0.16792185604572296, 0.6889961957931519)","(0.2067842036485672, 0.6764980554580688)","(0.12802311778068542, 0.5813983678817749, 0.25545746088027954, 0.43163004517555237)",Cubo_09_JPG_jpg.rf.ed9fdf1ac1252b062b002ac4d8f9bbe5.jpg,0
"(0.17315050959587097, 0.408153235912323)","(-1, -1)","(0.20859631896018982, 0.3700469136238098)","(0.24223189055919647, 0.3896067142486572)","(0.1406255066394806, 0.412454217672348, 0.2749982476234436, 0.312896192073822)",26_jpg.rf.5343120244090bfb37890dd18176a819.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8812516331672668, 0.8009015917778015, 0.2343624085187912, 0.3768855929374695)",3682_png_jpg.rf.e8f8704a1d8228b243273da7b46ac4e6.jpg,1
"(0.526301383972168, 0.21805205941200256)","(0.7089125514030457, 0.18246473371982574)","(0.6358891725540161, 0.239067941904068)","(0.664686918258667, 0.2930215895175934)","(0.6124558448791504, 0.18077702820301056, 0.5170892477035522, 0.3581288456916809)",36_jpg.rf.d4840fcdbfd9218ddee79b07d6a52544.jpg,0
"(0.344755083322525, 0.13671116530895233)","(-1, -1)","(0.26916712522506714, 0.1535191833972931)","(0.261268675327301, 0.1956154853105545)","(0.4945909082889557, 0.13310787081718445, 0.5681092143058777, 0.25679612159729004)",86_jpg.rf.aefe718767815196d97d5b33b188c4f9.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1570967733860016, 0.1688346564769745, 0.28089314699172974, 0.258340060710907)",2175_png_jpg.rf.abac98b72b50aebda6c5fdacf323b093.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.22605323791503906, 0.3244817852973938)","(0.16590678691864014, 0.2050440013408661, 0.32972875237464905, 0.3953920006752014)",baby16_jpg.rf.ab2c09026ad540d041470fe19993250a.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7936484813690186, 0.14459547400474548, 0.3769051432609558, 0.26317328214645386)",3585_png_jpg.rf.b27c2e971745a4252398b62347da252f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8555200695991516, 0.5519975423812866, 0.28895989060401917, 0.542448878288269)",baby1_jpg.rf.0948059dbe612eb8a57e3595967c86df.jpg,0
"(0.42018264532089233, 0.8968155980110168)","(0.5153360962867737, 0.9123066663742065)","(0.47536104917526245, 0.8856515884399414)","(0.483509361743927, 0.8445342779159546)","(0.46652594208717346, 0.8815469741821289, 0.24395200610160828, 0.22063103318214417)",35_JPG_jpg.rf.b972fa2eb3a0d14420639af6321252b0.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13826939463615417, 0.7265060544013977, 0.2725541591644287, 0.39524537324905396)",2021_png_jpg.rf.d81b06c0fb531c538387dab47a58837b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14592163264751434, 0.2996639609336853, 0.2600312829017639, 0.5583130717277527)",baby18_jpg.rf.5b5920084d5d23918cb11c99215db365.jpg,1
"(0.6588324308395386, 0.4589901864528656)","(-1, -1)","(0.6863996386528015, 0.39650076627731323)","(-1, -1)","(0.7551982998847961, 0.5714007616043091, 0.48388156294822693, 0.4320942759513855)",34_jpg.rf.c3658e5949dd263a66ac8be3843287ca.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7373480200767517, 0.8421061635017395, 0.3411087989807129, 0.3138750195503235)",53_JPG_jpg.rf.613cef5fec5493e6f528fa0b2f433a7f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.46381717920303345, 0.13694660365581512, 0.8372164964675903, 0.27260079979896545)",82_jpg.rf.66199bb2d75a3097bd3cffae14a8e829.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12195418030023575, 0.3498324155807495, 0.24203963577747345, 0.5238640308380127)",Cubo_05_JPG_jpg.rf.092d1f560a36f5c17ae91e48bf39690c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_30_JPG_jpg.rf.4430151979d62b1c415535faae1acb96.jpg,1
"(0.9168947339057922, 0.5183008909225464)","(0.9016352891921997, 0.41708874702453613)","(0.8927963376045227, 0.4744015634059906)","(0.8487245440483093, 0.48414549231529236)","(0.8891024589538574, 0.4624910354614258, 0.21913433074951172, 0.24517373740673065)",35_JPG_jpg.rf.17d2e6f1607ddf246ef4eccfd8bd978b.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8036687970161438, 0.11325617134571075, 0.38330572843551636, 0.2101689875125885)",3836_png_jpg.rf.11b768dbb5cf5c3618fd52835c0f414a.jpg,1
"(0.9267591238021851, 0.7999551892280579)","(0.6928764581680298, 0.804529070854187)","(0.8533979654312134, 0.7694336771965027)","(0.8520612716674805, 0.7159558534622192)","(0.6323937177658081, 0.8185259103775024, 0.6915686726570129, 0.36228618025779724)",52_jpg.rf.cf5b3d6879368273b8b9fb33cc228cd3.jpg,1
"(0.48298949003219604, 0.6825169324874878)","(-1, -1)","(-1, -1)","(-1, -1)","(0.38237521052360535, 0.7847741842269897, 0.4477739930152893, 0.4279678463935852)",baby41_jpg.rf.b57adc2ed66ecc9415d7b57c3cb8ad29.jpg,0
"(0.5362548828125, 0.13067738711833954)","(-1, -1)","(0.48420199751853943, 0.15057624876499176)","(0.4798252582550049, 0.19217514991760254)","(0.6617845296859741, 0.1319105178117752, 0.42004576325416565, 0.24866294860839844)",87_jpg.rf.744b0531e1487f1e0704f8b4fc078613.jpg,0
"(0.7830883264541626, 0.6724411249160767)","(-1, -1)","(0.750892698764801, 0.7360216379165649)","(0.6892108917236328, 0.7022159695625305)","(0.8140521049499512, 0.6539995074272156, 0.3714941143989563, 0.27822208404541016)",baby7_jpg.rf.4d5e1612ef16eb36a8b643a6534a069b.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1976747214794159, 0.17728081345558167, 0.39314141869544983, 0.34640103578567505)",baby30_jpg.rf.722cee98296ae8b8d83d65ea139c65aa.jpg,1
"(0.3215269446372986, 0.8316173553466797)","(0.13342681527137756, 0.827612578868866)","(0.17771849036216736, 0.7937585115432739)","(0.17651644349098206, 0.7384943962097168)","(0.4077724814414978, 0.8367910385131836, 0.6583344340324402, 0.32124727964401245)",58_jpg.rf.0ced801bf6a9c3a24cd1846bdaa80467.jpg,1
"(0.3073282837867737, 0.8407095074653625)","(-1, -1)","(0.3546464443206787, 0.8344677090644836)","(-1, -1)","(0.25614652037620544, 0.8079773783683777, 0.2782360017299652, 0.2834201753139496)",baby4_jpg.rf.9c8ebac33360cb506e4571a417600903.jpg,0
"(0.13488106429576874, 0.31477609276771545)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1338149756193161, 0.4247695505619049, 0.26751914620399475, 0.37865179777145386)",25_jpg.rf.86d382488fd0426cf10328dcbb8f47da.jpg,0
"(0.09198528528213501, 0.9186133146286011)","(-1, -1)","(-1, -1)","(-1, -1)","(0.16279840469360352, 0.698180079460144, 0.32559680938720703, 0.6036380529403687)",Miku_12_JPG_jpg.rf.55982b9fa0e36670a00fb2298e15b68d.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12690028548240662, 0.6219691038131714, 0.24560241401195526, 0.45618659257888794)",baby14_jpg.rf.f4dbc52741ca19ed97331f0183ce841c.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8366583585739136, 0.37012767791748047, 0.21026286482810974, 0.40702924132347107)",922_png_jpg.rf.afa19955696a50ffbd362bb4186dd260.jpg,1
"(0.8434435129165649, 0.6297186017036438)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8603408932685852, 0.565337061882019, 0.2765512466430664, 0.3454380929470062)",93_JPG_jpg.rf.202f8b64f9dce2a7108feb2b483947b9.jpg,0
"(0.21531371772289276, 0.28958526253700256)","(0.2833612561225891, 0.19904640316963196)","(0.29194775223731995, 0.27269941568374634)","(0.3597373962402344, 0.2976421117782593)","(0.2227168083190918, 0.1861475557088852, 0.4401845932006836, 0.3692287802696228)",baby47_jpg.rf.18d2ff2b8fef58933d6e5843651155c3.jpg,0
"(0.566769003868103, 0.20819620788097382)","(-1, -1)","(0.6121937036514282, 0.2524910569190979)","(0.607632040977478, 0.322482168674469)","(0.4688607156276703, 0.2179172784090042, 0.35645774006843567, 0.4298282265663147)",19_jpg.rf.123de98d4a85b404d93b8ee7634088bb.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.11424515396356583, 0.37309569120407104, 0.2272641658782959, 0.40360671281814575)",901_png_jpg.rf.62efc5fe62758936b0e79bdfce99f857.jpg,1
"(0.1782524734735489, 0.7163340449333191)","(-1, -1)","(0.19298705458641052, 0.6637269258499146)","(-1, -1)","(0.1543099284172058, 0.8147258758544922, 0.2887621223926544, 0.36699262261390686)",baby34_jpg.rf.5409112c9a360bae1448045a014b2680.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8753955960273743, 0.3649274408817291, 0.2387894093990326, 0.4480818808078766)",4003_png_jpg.rf.b6f2780eae3db10a41bada62298835f7.jpg,1
"(0.36134254932403564, 0.8158801794052124)","(0.13907209038734436, 0.8025028109550476)","(0.21662306785583496, 0.7783013582229614)","(0.23244324326515198, 0.7279066443443298)","(0.4384276866912842, 0.8203939199447632, 0.7428818941116333, 0.3288077712059021)",1_jpg.rf.2ba22932e3678753b75c09be112aad89.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6275229454040527, 0.12038781493902206, 0.4020978808403015, 0.21613164246082306)",9500_png_jpg.rf.9e845aaf51276ed389a6d91269d9295d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.23978225886821747, 0.13743841648101807, 0.478396475315094, 0.24524302780628204)",9480_png_jpg.rf.7a05b5308e8bac918fdacfd5da679b6e.jpg,1
"(0.8794113397598267, 0.5253782272338867)","(-1, -1)","(0.847054123878479, 0.4361516833305359)","(-1, -1)","(0.8620634078979492, 0.6675516366958618, 0.27587318420410156, 0.5726370811462402)",baby2_jpg.rf.bfee8c3a122d6054e655d5fbbbc790aa.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8595184087753296, 0.7189763188362122, 0.2731284499168396, 0.37668171525001526)",1923_png_jpg.rf.8be6d458bfeb41f2369fddc3c3019e9f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2363_png_jpg.rf.ac02d8aedd35d673c7f757abdbb0b925.jpg,1
"(0.254562646150589, 0.6886838674545288)","(0.2614256739616394, 0.9568235278129578)","(0.2934906780719757, 0.851538360118866)","(0.35616692900657654, 0.8391927480697632)","(0.20126906037330627, 0.6698214411735535, 0.3944988250732422, 0.6603571176528931)",80_jpg.rf.2f825a471dbac86adcf9e2ed10337f8b.jpg,1
"(0.4216603636741638, 0.12162141501903534)","(0.31506580114364624, 0.11909496784210205)","(0.3616533577442169, 0.14781707525253296)","(0.3813246786594391, 0.18699948489665985)","(0.464071661233902, 0.12320667505264282, 0.3846435546875, 0.22764475643634796)",27_jpg.rf.c25b837c1b2cd20bad7430692f436ef2.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3076759874820709, 0.34132856130599976, 0.4009367823600769, 0.6274317502975464)",57_jpg.rf.cd9a43dd3edefb557d9bedf847b00629.jpg,1
"(0.11671867221593857, 0.11929919570684433)","(0.20982131361961365, 0.08337785303592682)","(0.17669007182121277, 0.11630549281835556)","(0.19646981358528137, 0.15407350659370422)","(0.13549676537513733, 0.143034890294075, 0.2690202593803406, 0.2810593545436859)",baby46_jpg.rf.60677b7ae73da6bd0a82fbfffd28000a.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14531485736370087, 0.2558085322380066, 0.29062971472740173, 0.35023951530456543)",2392_png_jpg.rf.69906050f538e7b1d93ccc0e6a96494d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_11_JPG_jpg.rf.c942fb0b2762ed9795200b965706bbe5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8575240969657898, 0.5051474571228027, 0.2833333909511566, 0.4462448060512543)",1190_png_jpg.rf.6a0c85a35319bd6949ba2639db3b39a9.jpg,1
"(0.8661829233169556, 0.5027514696121216)","(-1, -1)","(0.8560439944267273, 0.45466119050979614)","(-1, -1)","(0.8745278120040894, 0.5871359705924988, 0.2503454089164734, 0.32893887162208557)",Cubo_01_JPG_jpg.rf.5d9bf2bd2fb8de0b5b4607da26d16548.jpg,0
"(0.31980571150779724, 0.8070815205574036)","(0.08226154744625092, 0.8061660528182983)","(0.1483573168516159, 0.7720513343811035)","(0.15066304802894592, 0.7196953296661377)","(0.3204232156276703, 0.8188279867172241, 0.6164053082466125, 0.35993823409080505)",52_jpg.rf.6bec4fb640700ee6db251c1057885bf1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5154393315315247, 0.8699020147323608, 0.3991923928260803, 0.23434405028820038)",30_JPG_jpg.rf.8abbbc1f31e985bd9dd0e30767a994c7.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(0.8213533163070679, 0.6686391830444336)","(0.32788562774658203, 0.4996749758720398, 0.6509677171707153, 0.9949668645858765)",95_jpg.rf.7592e307443b71efb8c71f8fc9724a0c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3163456320762634, 0.592586100101471, 0.4620436728000641, 0.6771767735481262)",baby40_jpg.rf.d0f9fd512e54c1595b3c1fb5b475a2f5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.46681642532348633, 0.14253059029579163, 0.6080764532089233, 0.28506118059158325)",Nanit_25_JPG_jpg.rf.64ffa5e4e3666cd90b288e13be0d346b.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.49899035692214966, 0.5037866830825806, 0.9979807138442993, 0.9916099309921265)",Nanit_10_JPG_jpg.rf.c32baf85c3a025b7ee835a846e7dd41e.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7881630063056946, 0.133334219455719, 0.3785812258720398, 0.24161846935749054)",3641_png_jpg.rf.2a8750ae77574dec361a715aeb0b421d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2445_png_jpg.rf.4bca568cf1a4093f8390609166518ea6.jpg,1
"(0.6590398550033569, 0.4594686031341553)","(-1, -1)","(0.6867937445640564, 0.3965509533882141)","(-1, -1)","(0.7551565766334534, 0.5719580054283142, 0.48397761583328247, 0.4326184391975403)",34_jpg.rf.01dabf721ce4af502b5f1088604c1c13.jpg,0
